customerID,SeniorCitizen,MonthlyCharges,TotalCharges,Churn,PhoneService_No,PhoneService_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,MultipleLines_No_Phone_Service,MultipleLines_No,MultipleLines_Yes,OnlineSecurity_No_Internet_Service,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No_Internet_Service,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No_Internet_Service,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No_Internet_Service,TechSupport_No,TechSupport_Yes,StreamingTV_No_Internet_Service,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No_Internet_Service,StreamingMovies_No,StreamingMovies_Yes,gender_encoded,Partner_encoded,Dependents_encoded,Contract_encoded,PaperlessBilling_encoded,PaymentMethod_encoded,tenure_encoded
0952-KMEEH,0,98.15,1230.25,1,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,0,0,0,0,3,0.3486238532110092
7285-KLOTR,0,78.85,876.75,0,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,0,1,0,1,0,2,0.3247863247863248
0654-PQKDW,0,70.75,4263.45,0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,0,1,1,1,1,0,0.07142857142857142
7175-NTIXE,0,76.15,1992.95,0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0,0,0,0,1,1,0.2911392405063291
7963-SHNDT,0,39.1,1982.1,0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,0,0,0,2,0,3,0.1
9796-BPKIW,1,69.95,562.7,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,0,1,1,0.34146341463414637
0188-GWFLE,0,20.05,33.7,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,0,0,0,3,0.5168067226890757
8129-GMVGI,0,20.05,1090.1,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,1,2,0,3,0.125
2882-DDZPG,0,19.45,227.45,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,0,0,0,0.3247863247863248
3547-LQRIK,0,26.9,1250.85,0,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,0,1,0,2,0.20588235294117646
9137-NOQKA,1,19.2,37.2,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,0,0,0,2,0.5168067226890757
5843-TTHGI,0,50.0,892.7,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0,0,0,0,1,3,0.24742268041237114
1849-RJYIG,0,60.0,487.75,0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,0,0,0,0,1,2,0.34146341463414637
8868-GAGIO,0,84.55,3713.95,0,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,1,1,0,0,1,3,0.09836065573770492
4061-UKJWL,0,45.45,141.7,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,0,0,3,0.47
5380-XPJNZ,0,20.05,678.2,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,1,0,3,0.22033898305084745
8263-QMNTJ,0,115.55,8425.3,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,1,0,2,1,2,0.016574585635359115
8178-EYZUO,0,93.7,4154.8,1,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,1,0,0,0,1,2,0.16216216216216217
3230-JCNZS,0,99.0,7061.65,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,0,1,1,2,1,1,0.03529411764705882
0277-ORXQS,0,50.55,3364.55,0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,1,1,1,2,0,0,0.14606741573033707
5130-IEKQT,1,105.95,2655.25,1,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,1,0,0,0,0,3,0.2911392405063291
3230-WYKIR,0,82.0,1425.45,1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,0,0,1,1,1,0.24742268041237114
7996-BPXHY,0,25.0,332.5,0,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,1,2,1,0,0.3486238532110092
3227-WLKLI,0,91.55,5963.95,0,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,1,1,2,0,0,0.11842105263157894
0407-BDJKB,0,95.75,5742.9,1,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,1,1,0,0,1,2,0.07894736842105263
2266-FUBDZ,0,19.35,278.85,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,1,2,0,3,0.37373737373737376
8237-ULIXL,0,24.85,1871.85,0,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,0,2,0,1,0.016574585635359115
9600-UDOPK,0,94.05,2866.45,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,1,0,0,1,1,0.2222222222222222
8216-AZUUZ,0,100.4,4303.65,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,0,1,1,2,1,2,0.2153846153846154
9153-BTBVV,0,25.0,1753.0,0,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,0,2,0,0,0.03529411764705882
4074-SJFFA,0,54.75,54.75,1,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,0,0,0,0,1,3,0.6199021207177814
3269-ATYWD,1,95.65,3759.05,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,0,0,0,1,0,0.25
5186-PEIZU,0,19.25,617.65,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,0,0,0,0.17045454545454544
1074-AMIOH,0,108.25,5935.1,0,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,1,1,0,1,0,0.2
4910-GMJOT,0,94.6,94.6,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,0,0,0,0,1,2,0.6199021207177814
0354-WYROK,1,98.9,2911.3,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,0,1,1,0,1,2,0.24615384615384617
4361-FEBGN,0,20.15,982.95,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,0,2,0,1,0.140625
7748-UMTRK,1,101.3,2974.5,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0,0,1,0,1,2,0.2222222222222222
0380-ZCSBI,0,20.0,198.7,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,0,0,0,1,0.3879310344827586
7145-FEJWU,0,105.3,1275.65,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,0,0,1,0,1,2,0.3247863247863248
6463-MVYRY,1,69.85,4003.0,0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,0,0,0,2,0,0,0.12307692307692308
3969-JQABI,0,65.25,3791.6,0,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,0,1,0,0,1,1,0.16417910447761194
9624-EGDEQ,0,19.8,813.3,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,2,0,3,0.23076923076923078
1051-EQPZR,0,19.6,780.25,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,1,0,0,3,0.11764705882352941
5849-ASHZJ,0,20.05,552.9,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,1,1,0,1,0.18055555555555555
5780-INQIK,0,49.4,408.25,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,0,0,0,0,0,2,0.34146341463414637
7576-OYWBN,1,76.05,231.8,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,0,1,2,0.47
4526-ZJJTM,1,88.4,2191.15,0,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,0,1,0,0,0,0,0.2911392405063291
8384-FZBJK,0,100.6,5611.7,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,0,1,1,0,1,2,0.12307692307692308
3750-RNQKR,0,19.45,246.25,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,0,0,3,0.3247863247863248
0962-CQPWQ,0,20.3,1296.15,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,1,2,0,0,0.07142857142857142
3096-YXENJ,0,107.65,7082.85,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,1,0,2,1,0,0.11842105263157894
1265-BCFEO,0,80.45,5662.25,0,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,0,1,0,2,1,0,0.03529411764705882
5837-LXSDN,0,58.85,1215.45,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,0,1,1,1,1,1,0.2698412698412698
5945-AZYHT,0,109.6,7854.15,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,1,1,0,1,1,2,0.03529411764705882
8325-QRPZR,0,75.15,525.0,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0,0,0,0,1,2,0.3893129770992366
6384-VMJHP,0,73.0,5265.2,0,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,0,0,0,2,1,1,0.016574585635359115
2262-SLNVK,0,70.1,70.1,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,0,0,0,0,2,0.6199021207177814
7730-CLDSV,0,98.65,7129.45,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,0,1,1,2,1,0,0.016574585635359115
1135-HIORI,0,111.45,7266.95,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,1,1,1,1,2,0.05
0164-APGRB,0,114.9,8496.7,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,0,0,2,1,2,0.016574585635359115
6481-ESCNL,0,100.55,2878.75,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,0,0,0,0,0,0,0.20833333333333334
1790-NESIO,0,20.4,261.3,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,2,1,3,0.3486238532110092
1550-EENBN,0,104.35,3205.6,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,0,0,0,0,0,2,0.24615384615384617
5539-TMZLF,1,69.75,69.75,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,0,1,2,0.6199021207177814
4323-SADQS,0,34.5,279.25,1,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,1,1,1,0,1,2,0.3893129770992366
4446-BZKHU,0,105.55,6281.45,1,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,1,1,0,0,1,2,0.10526315789473684
5202-IVJNU,0,30.1,1131.3,1,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0,0,1,0,0,1,0.25
5976-JCJRH,0,70.3,738.2,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,1,0,0,1,2,0.3879310344827586
8198-RKSZG,0,80.45,1137.05,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,0,1,1,0,0,1,0.3157894736842105
0137-OCGAB,0,80.2,80.2,1,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,0,0,0,0,1,3,0.6199021207177814
3351-NQLDI,0,94.35,6341.45,1,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,0,1,1,1,1,1,0.10204081632653061
9297-EONCV,0,91.35,6697.2,0,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,0,0,2,1,0,0.016574585635359115
7593-JNWRU,0,44.6,260.8,1,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,1,1,0,1,0,0.36363636363636365
4588-YBNIB,0,19.6,19.6,1,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,0,1,3,0.6199021207177814
1069-QJOEE,0,19.9,505.45,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,1,1,0,2,0.2911392405063291
3336-JORSO,1,110.45,3655.45,1,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,0,0,0,1,2,0.21875
7799-DSEWS,0,68.35,1299.8,0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,1,0,0,0,1,2,0.24742268041237114
8766-PAFNE,0,79.1,5564.85,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,1,0,2,1,1,0.03529411764705882
5315-CKEQK,1,51.0,1381.8,0,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,1,1,1,1,2,0.21052631578947367
3130-ICDUP,0,80.55,188.1,0,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,0,1,0,0,1,0.5168067226890757
0820-FNRNX,0,66.7,1077.05,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,1,1,1,0,1,3,0.2988505747126437
0880-FVFWF,0,86.4,4922.4,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,0,1,2,0.125
4611-ANLQC,0,50.05,2911.5,0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,0,1,0,1,0,2,0.07894736842105263
4213-HKBJO,0,25.7,826.1,0,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,2,0,1,0.21875
2792-LSHWX,0,83.4,83.4,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,0,0,0,0,1,3,0.6199021207177814
5028-GZLDO,0,70.7,140.7,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,0,0,1,0.5168067226890757
0014-BMAQU,0,84.65,5377.8,0,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,1,1,0,2,1,1,0.05555555555555555
6861-XWTWQ,1,99.25,665.45,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,1,1,0,0,1,2,0.3893129770992366
9018-PCIOK,0,64.75,3617.1,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,0,0,0,2,1,3,0.140625
4837-QUSFT,0,100.15,6643.5,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,0,1,0,1,1,0,0.11842105263157894
6877-TJMBR,0,84.8,84.8,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,1,1,0,0,1,2,0.6199021207177814
9953-ZMKSM,0,25.25,1559.3,0,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,0,2,0,3,0.05555555555555555
0907-HQNTS,1,113.0,7987.6,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,1,0,2,1,1,0.09243697478991597
7665-NKLAV,0,40.65,1547.35,0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,0,1,1,2,0,1,0.2
6769-DCQLI,0,105.0,5426.85,1,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,0,0,1,1,0,0.1
2433-KMEAS,0,54.45,1127.35,1,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,0,1,2,0.3
4391-LNRXK,0,94.95,2142.8,0,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,1,0,0,0,1,0,0.3
8250-ZNGGW,1,59.9,287.85,0,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,0,0,0,0,0,1,0.48120300751879697
2195-ZRVAX,0,85.3,4045.65,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,0,1,0,0,1,2,0.20588235294117646
3550-SAHFP,0,83.35,2757.85,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,0,0,0,0,1,2,0.21875
2011-TRQYE,0,33.5,600.0,1,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,1,0,0,0,1,1,0.24742268041237114
8562-GHPPI,0,19.8,19.8,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,0,0,1,0.6199021207177814
5893-PYOLZ,0,81.8,4534.45,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,0,0,2,1,1,0.125
4986-MXSFP,0,20.0,40.9,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,0,1,3,0.5168067226890757
6131-FOYAS,0,59.6,2094.9,0,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,1,0,0,0,1,2,0.17045454545454544
3027-YNWZU,0,25.0,1584.8,0,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,0,2,0,1,0.05
5609-IMCGG,0,84.35,1302.65,0,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0,0,0,0,1,1,0.37373737373737376
4873-ILOLJ,0,90.35,2238.5,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,0,0,0,1,2,0.24468085106382978
4727-MCYZG,0,55.55,55.55,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,1,0,0,0,0,3,0.6199021207177814
9481-WHGWY,0,75.35,5437.75,0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0,1,1,2,0,1,0.09243697478991597
2725-KXXWT,0,90.75,90.75,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,1,0,0,1,2,0.6199021207177814
9565-DJPIB,0,89.6,365.65,1,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,0,0,1,0,0,3,0.4715909090909091
4328-VUFWD,0,59.3,2209.15,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,0,0,0,1,0,2,0.25
3301-LSLWQ,0,66.1,1912.15,0,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,0,0,0,0,1,2,0.20833333333333334
7473-ZBDSN,0,18.8,255.55,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,1,2,0,3,0.3157894736842105
3166-PNEOF,0,86.45,5175.3,0,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,0,0,0,2,0,1,0.10526315789473684
5639-NTUPK,0,52.1,670.65,0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,1,0,1,1,0.3486238532110092
8780-YRMTT,0,47.4,3177.25,0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,0,0,0,2,1,3,0.14606741573033707
8348-HFYIV,0,49.25,90.35,1,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,1,0,0,0,1,2,0.5168067226890757
5140-FOMCQ,0,109.15,6557.75,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,0,1,0,1,1,1,0.13333333333333333
6242-SGYTS,0,94.95,5791.85,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,1,1,1,1,1,1,0.07142857142857142
8166-ORCHU,1,93.55,3055.5,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,1,1,0,1,1,2,0.21875
8414-OOEEL,0,79.5,5196.1,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,0,1,2,1,1,0.14606741573033707
8454-AATJP,0,115.05,8405.0,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,0,0,2,0,1,0.016574585635359115
6849-WLEYG,0,19.75,19.75,1,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,1,0,0,3,0.6199021207177814
4659-NZRUF,0,95.15,1789.25,1,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,0,0,0,0,1,2,0.2602739726027397
4531-AUZNK,0,95.15,5000.05,0,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,0,1,1,1,1,3,0.11764705882352941
4191-XOVOM,0,105.4,6713.2,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,1,0,0,0,0,2,0.05555555555555555
2150-OEGBV,0,20.1,562.6,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,0,1,0,0,0.18055555555555555
8429-XIBUM,0,101.35,2317.1,1,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,0,0,0,1,0,0.3
1855-CFULU,1,20.05,91.45,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,0,0,3,0.4715909090909091
4878-BUNFV,0,20.7,828.85,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,1,2,0,3,0.2153846153846154
1872-EBWSC,0,20.35,617.35,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,1,0,3,0.20833333333333334
2608-BHKFN,0,70.05,266.9,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,0,0,0,1,1,0.4715909090909091
7026-YMSBE,0,19.7,625.05,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,0,1,0,3,0.2222222222222222
7341-LXCAF,0,74.65,301.4,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,1,0,0,1,2,0.4715909090909091
6997-UVGOX,0,85.45,6029.9,0,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,1,1,2,0,0,0.03529411764705882
9674-EHPPG,0,40.4,1842.7,0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,1,0,2,0,1,0.16216216216216217
9462-MJUAW,0,50.4,206.6,1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,0,0,3,0.4715909090909091
8128-YVJRG,0,79.65,604.7,1,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,0,0,0,1,3,0.3893129770992366
5440-VHLUL,0,105.2,7386.05,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,1,0,0,1,1,0,0.08421052631578947
5781-BKHOP,0,100.65,7334.05,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,0,1,0,2,0,0,0.016574585635359115
4283-FUTGF,1,79.85,1471.75,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,1,0,0,0,1,2,0.2602739726027397
